loss_reconstruction,loss_prediction_1,loss_prediction_2,loss_prediction_3,loss_prediction_4,loss_linearity_1,loss_linearity_2,loss_linearity_3,loss_linearity_4,lin_dyn_weight
0.11134763686887679,0.11231561782219077,0.11282244044285948,0.11399191329556127,0.11547370591471272,0.00791776229337018,0.009089217320965823,0.011134676695350678,0.013828949271751347,0.10913391411304474
0.09093199061450138,0.0916040268956974,0.09194134936858249,0.09300628809198257,0.09435409539809791,0.008257491283759634,0.009719861240717031,0.011775933967162203,0.0145355067265931,0.16357746720314026
0.07453777472819051,0.07504096811497084,0.0751508518412549,0.07610525367080524,0.0773350023614463,0.009401375678197672,0.010855634025828812,0.012535229926147768,0.01545503359007579,0.2266714870929718
0.06110780437787374,0.06140432875323039,0.061480052568899685,0.06235399549847008,0.06358081823395144,0.00953073840668445,0.010944507515398405,0.012752757057227114,0.015679212907950085,0.29593563079833984
0.05022300235045853,0.0505187670469925,0.05069123196505731,0.05153363802900878,0.052646892445702705,0.008991661621758374,0.00999718984609009,0.012457259960712926,0.015797096825334974,0.3674928545951843
0.042114085247439724,0.04236932755798422,0.04241226837840131,0.04316736269061283,0.04425722893367531,0.009599937511587976,0.010131269943730165,0.01235384515096103,0.015518081404509084,0.43196117877960205
0.03572219818510035,0.035860654647632315,0.035914554751367976,0.03664186452665637,0.037633208337650506,0.007095057597403885,0.007983464787724198,0.010219960042866327,0.013279745235077797,0.4905349016189575
0.031120810237142346,0.03128559148359683,0.03135078903087365,0.03207523920523223,0.0330294732364916,0.0072938634673514035,0.00803587957215245,0.010179665330196581,0.013190023300628509,0.537600040435791
0.027932367998585905,0.02805394250699269,0.028083631047798742,0.028757210981140854,0.02973445907475487,0.0062924197584550865,0.007283948907648684,0.009445536701429275,0.012368807008349768,0.5730278491973877
0.025215459867350517,0.025249218928717797,0.025257166394943832,0.025882864991823833,0.02680507027894579,0.00529396709214936,0.006272904459707519,0.008275920845648294,0.010878059131804334,0.6048769950866699
0.023261513120384627,0.023329396541881306,0.023331462696034422,0.02395575928191344,0.024861449315663305,0.004397746320733781,0.005434467797718381,0.0071474459042312,0.009544733461112745,0.6288831830024719
0.02176347062472374,0.0217987267320515,0.021823674260127927,0.02241076344764361,0.023228110184752813,0.004284487135948673,0.005335398644248965,0.006893701260528897,0.009201163055515417,0.6479505896568298
0.020566507833459043,0.020591622378717186,0.02057335631901859,0.021166310715739444,0.021940861057530167,0.003891496478469782,0.0048209908067859625,0.006402293650773904,0.008629648665827449,0.6636539101600647
0.019589332202749866,0.019606356398873433,0.019619972114601442,0.02014847217948847,0.020903938800416966,0.0034153132839629084,0.004346951516845854,0.005820558256199283,0.007890466790926714,0.6766675710678101
0.018871198919030926,0.01884895462983398,0.01884297678066838,0.01937186437588866,0.02007943255606518,0.0033321786341407606,0.004266776194575653,0.0057263535307219594,0.007760261906491172,0.6864373087882996
0.018277050747025396,0.018202145213401445,0.018186198567510935,0.01871963658480234,0.019462703536915524,0.0032024763033835476,0.004192399336726114,0.0056045619540557425,0.007563126163296802,0.6946343183517456
0.01758917577324375,0.01753556646246423,0.017541770893399432,0.01806279488148228,0.018774609351831097,0.003447401377382458,0.0042796824177506795,0.005720005290562748,0.007603070027725671,0.7041839361190796
0.01710259251456748,0.017043019314446756,0.017024153523066993,0.01754116647506273,0.018237868384007486,0.0031837135483260438,0.00395099181301331,0.005301692893588414,0.007149747132213526,0.711053192615509
0.01675574829982173,0.016716125271012707,0.016791583249165166,0.017336614109495635,0.01806543929682624,0.0033307785734093638,0.0043239340997271,0.0056823417344080505,0.0077185784466564655,0.7159837484359741
0.016384719440373043,0.016335073678243543,0.0163706546068512,0.016878095425425038,0.017586150717350743,0.0028245870264307143,0.0037956369479977955,0.005077468661931894,0.006841890353669403,0.7213842868804932
0.015958174402194637,0.015837536223473087,0.015869640875407445,0.01640208065509796,0.017060098588787098,0.0030462052773243637,0.00391879312253447,0.005225831948180673,0.007004545510856695,0.7274293899536133
0.015790867489031565,0.015714833933499553,0.015746579235119205,0.01625910854988521,0.016918646572257882,0.00353778501652101,0.004388650263389272,0.005613363998871978,0.007436335938031315,0.7298792600631714
0.015214159734226683,0.015084639962722537,0.015118188815571929,0.015590703204995202,0.016190073482932582,0.002691656636494783,0.0034828872585128392,0.004707571890165088,0.006363627045185015,0.7382861971855164
0.014642318971054528,0.01454099403914585,0.014591354736557571,0.015018519174347641,0.01562843535856534,0.002318953644604452,0.0031353326123808663,0.0042382270768685365,0.00580101959928069,0.7467280030250549
0.014462951150151991,0.014339104104506712,0.014399748616000657,0.01485582193740273,0.015436345701336219,0.0023921616175161895,0.003096757506731377,0.004236213081786709,0.0057777600683352,0.7494251728057861
0.014198564523730868,0.014070558251552684,0.014093701937986959,0.014509224202684176,0.015072936392439309,0.002211200912052425,0.0029020267438584118,0.003937638690194456,0.005438400602709221,0.7533342838287354
0.013910552486777306,0.013718896074801363,0.01377750847048016,0.014195040088667664,0.01475402758887378,0.002021736913530897,0.002711463839777054,0.0036953168480546887,0.005088212579408641,0.757649838924408
0.013673334793057493,0.013448263588611798,0.01351041213599264,0.013909395163257917,0.014436821393187969,0.002137377530196181,0.002865939641431455,0.0037369122378207663,0.005048037947265691,0.7612618207931519
0.013543668683738477,0.013420444773009388,0.013491175327730436,0.013964400126007937,0.014508059468641076,0.0024755390871676708,0.0033552729805070227,0.004107418635319318,0.005359147384922992,0.7632064819335938
0.013356668043441029,0.013203997545505082,0.013298522420628097,0.013774872647338015,0.014323877180696176,0.0024280118235256725,0.0032134158887289544,0.004000817352945926,0.0053820197410400835,0.7660583257675171
0.012945191774477241,0.012800274827387385,0.012900856533838857,0.013330640721945994,0.013840771951181914,0.0020607361139389135,0.002849626069467875,0.0036934248061590296,0.005022048840038879,0.7723658680915833
0.012743873882197564,0.01252938680831463,0.012643732140541718,0.013018173946728629,0.013532942421333764,0.0020129673848910037,0.002688931571620126,0.0035893299807143466,0.004915912450361316,0.7754619121551514
0.012470961818771978,0.012278951994914522,0.01239389824050088,0.0127617550953742,0.01323820210953233,0.001885420203419222,0.002592025359752037,0.003428042430670992,0.004697465397898228,0.7796816229820251
0.012346346802528827,0.012168917224131605,0.012284993083887202,0.0126796120136816,0.013171329593626402,0.0019784090284418357,0.002722115305963383,0.0035551635558486627,0.004833648241655801,0.7816081047058105
0.012185999072126804,0.012002495137513966,0.012135985657893202,0.012494064717283171,0.012963582721528828,0.0020543947535496885,0.0028105531543773667,0.0036579480554948572,0.004947588814082005,0.7841324210166931
0.012040051441359263,0.011834770390984191,0.011991687379376862,0.012380895495254507,0.012878516769056679,0.0023289548298243874,0.003096209653723304,0.0038327669664736715,0.0049689044845440695,0.7863935232162476
