loss_reconstruction,loss_prediction_1,loss_prediction_2,loss_linearity_2,loss_linearity_3,lin_dyn_weight
0.039398336055494795,0.040368200468536994,0.041412948601997936,0.00566854654442544,0.007449003974063284,0.45585760474205017
0.0360509342995266,0.03697878890389564,0.03802641074129399,0.005292630325627807,0.0071589519163506145,0.4873230755329132
0.033145630224639136,0.034037574545649076,0.03509240830504654,0.004979471402280283,0.006826228523414407,0.5163580179214478
0.0308642856926726,0.03167779241632295,0.032672025893358575,0.0049138280669314745,0.00657496022298032,0.5404002070426941
0.029021350381858397,0.02980919740344054,0.030731503115404374,0.004987524469826845,0.006827934136326681,0.5606903433799744
0.027214111560243087,0.027979080188994438,0.028911914641425115,0.004709468506926658,0.006659381601634442,0.5812363624572754
0.02584861586457931,0.026713095255346105,0.027716025970126158,0.004541653514708448,0.006709524909121878,0.5972769856452942
0.024318769356648395,0.025050421489165132,0.02597664692657906,0.003957017481127041,0.0058533015417172604,0.6158310770988464
0.023220841529085334,0.0239101818343937,0.024853184739215262,0.004158547020598546,0.0060030013822869165,0.6294283866882324
0.02236387262608381,0.023095243789205615,0.024031451124472906,0.0041770087242526495,0.00603403666075444,0.6403166055679321
0.021413669420168705,0.022053686384386664,0.02296745807132465,0.004048821140055689,0.005881042768491195,0.6524638533592224
0.020710332499154462,0.021327600463124728,0.022215369823795038,0.0036933988032725033,0.005569417124626621,0.6618229746818542
0.019955574213558397,0.020556276816649725,0.021479375570412452,0.003543112456998569,0.005363593050497491,0.6716721653938293
0.019184755546434614,0.019805006332845494,0.020706939817274977,0.0032684160708981074,0.005049039288455208,0.6820651292800903
0.018694293901524286,0.0192477048843499,0.020131386586483693,0.003165083706078913,0.004920061572686138,0.6887289881706238
0.018409295977662072,0.018899525271966155,0.019770706019945593,0.003216994248780628,0.004987692322907032,0.6926805377006531
0.01810901496784399,0.018649585855087178,0.019537915499418374,0.0031980372665312467,0.005028842769613202,0.6971772909164429
0.017701432461406562,0.018197348753877934,0.019039073466454576,0.003085598037046874,0.00485678741195858,0.7025101184844971
0.01719231467269011,0.017668658854977398,0.0185081931168601,0.0030671517670954633,0.004743074410713759,0.7096019387245178
0.017042882980516292,0.017464089053589225,0.018274962262019214,0.003036940227818969,0.004734675186192429,0.7117235660552979
0.016621603014185124,0.017056955167111136,0.017891243420191258,0.002790334053187562,0.004439343817082027,0.7177156805992126
0.01650778624485403,0.016991172460901656,0.017818981749099374,0.002988512359009493,0.004618102217080609,0.719365656375885
0.016445042002921136,0.016843253754129345,0.017638459061616218,0.0032486437301107703,0.004966303566158218,0.7202519774436951
0.01589823452718306,0.016316668299220554,0.01713109252436849,0.002923585064459167,0.004559488319510582,0.7281209230422974
0.015443677497690156,0.0158298614641164,0.016596619574815636,0.0025134299475474647,0.004094848411795277,0.7347440719604492
0.015166874352417536,0.015522437807697577,0.01625994939932087,0.0023134482236916586,0.0038861374627023734,0.7388043403625488
0.01488689969625049,0.015229010581970214,0.015969569531063106,0.002267295567181286,0.003820051157834546,0.7429418563842773
0.014996508936453986,0.015357261576108484,0.01610214184194603,0.0025231587856807966,0.004116113333894103,0.741410493850708
0.014628633650507303,0.015009125107086746,0.01573668968357496,0.002302831716385464,0.003850530227958756,0.7467686533927917
0.014634195633932649,0.014952470552201239,0.015711837006895334,0.00268418109856996,0.004172445503657296,0.7466837167739868
0.01461783782672762,0.014948366852414689,0.015655020239369183,0.002669884456984149,0.004225994066504024,0.7469261884689331
0.014310983994713165,0.014635266253612186,0.015340209827327088,0.002657253650210848,0.004187541795056938,0.7515046000480652
0.014074969757973347,0.01441146181333785,0.015152508720455553,0.0026428607336226725,0.004287186785032285,0.7550761699676514
0.0137906190507964,0.014116241107851066,0.014836113384906077,0.002334202348485889,0.003861702703589561,0.759365439414978
0.013585652537243878,0.013875485606641577,0.014553894512605347,0.0023019144449057997,0.0037843188233423553,0.762443482875824
0.013424038126964697,0.013683698841389393,0.014394498861476078,0.002218713711372158,0.003680797681312433,0.7649253606796265
0.012970391977203372,0.013231093811508794,0.013886413498212827,0.0020021428322832056,0.003411760161187025,0.7718341946601868
0.012910229022670913,0.013146984317158692,0.013814018956766833,0.0020375554368599947,0.0033955926463107933,0.7727971076965332
0.012757926303018259,0.013004127154814317,0.013686576865663465,0.0019598557320017144,0.0033513121806935174,0.7751246690750122
0.012697497881548917,0.012951739562437838,0.013605395899523025,0.001926184343111595,0.003313155112250539,0.7760539054870605
0.012575594047021946,0.01279851156193138,0.013436609706622643,0.002035434889113343,0.003425026097453681,0.7779497504234314
0.012466392232317653,0.012702722627444556,0.013368018971593587,0.002026869484142169,0.0034257885593695927,0.7796429991722107
0.01235877176334194,0.012587704504496299,0.013228118469651114,0.001954576830635935,0.0034176126522505843,0.7813265919685364
0.012370981303537452,0.012586620520025292,0.013239541749826214,0.002216312794277332,0.0036096341057911814,0.7811261415481567
0.012222697665827386,0.01246793582135399,0.013112628789956138,0.002299062427658363,0.003694707702770329,0.7834538221359253
0.011852815033455423,0.01204913188547096,0.01268377872121414,0.002036159470577368,0.0033863374600874496,0.7892501354217529
0.01164859965468613,0.011832701189805997,0.012455949517304466,0.0019105556952273286,0.003223776569802489,0.7924661040306091
0.01145541761445519,0.011693601760288212,0.012336244369113205,0.0019394220421778275,0.003268895813282704,0.7955150008201599
